"","statefp","name","state_name","LON","LAT"
"1533","51","Covington","Virginia",-79.9843494441613,-79.9843494441613
"1534","13","Coffee","Georgia",-82.8549232485489,-82.8549232485489
"1535","35","Bernalillo","New Mexico",-106.670489707777,-106.670489707777
"1536","18","Vermillion","Indiana",-87.461605417944,-87.461605417944
"1537","38","Mercer","North Dakota",-101.838949559565,-101.838949559565
"1538","06","Glenn","California",-122.393837033018,-122.393837033018
"1539","47","Jefferson","Tennessee",-83.4510565783098,-83.4510565783098
"1540","45","Georgetown","South Carolina",-79.3320214117289,-79.3320214117289
"1541","31","Kimball","Nebraska",-103.714813074224,-103.714813074224
"1542","47","Knox","Tennessee",-83.9420948810692,-83.9420948810692
"1543","42","Columbia","Pennsylvania",-76.405649767617,-76.405649767617
"1544","27","Jackson","Minnesota",-95.1539825850298,-95.1539825850298
"1545","29","Moniteau","Missouri",-92.5797695088878,-92.5797695088878
"1546","42","Northampton","Pennsylvania",-75.3047182924238,-75.3047182924238
"1547","34","Camden","New Jersey",-74.9638875259427,-74.9638875259427
"1548","37","Yancey","North Carolina",-82.3123632378677,-82.3123632378677
"1549","31","Hayes","Nebraska",-101.060356799846,-101.060356799846
"1550","55","Green Lake","Wisconsin",-89.0467818045259,-89.0467818045259
"1551","36","Clinton","New York",-73.6811207104551,-73.6811207104551
"1552","18","Daviess","Indiana",-87.071758377163,-87.071758377163
"1553","29","Bates","Missouri",-94.3411421508338,-94.3411421508338
"1554","45","Hampton","South Carolina",-81.1384557073034,-81.1384557073034
"1555","37","Perquimans","North Carolina",-76.4061551157567,-76.4061551157567
"1556","08","Rio Grande","Colorado",-106.38486097957,-106.38486097957
"1557","19","Buena Vista","Iowa",-95.1510016171464,-95.1510016171464
"1558","21","Lee","Kentucky",-83.7151390135769,-83.7151390135769
"1559","22","Iberville","Louisiana",-91.3499597994779,-91.3499597994779
"1560","26","Ingham","Michigan",-84.3747206878256,-84.3747206878256
"1561","13","Jenkins","Georgia",-81.9604023883429,-81.9604023883429
"1562","48","Goliad","Texas",-97.4276064716791,-97.4276064716791
"1563","29","Saline","Missouri",-93.2025996394965,-93.2025996394965
"1564","36","Rensselaer","New York",-73.5108987357359,-73.5108987357359
"1565","31","Butler","Nebraska",-97.1310630630274,-97.1310630630274
"1566","38","Pembina","North Dakota",-97.5523808996982,-97.5523808996982
"1567","51","Colonial Heights","Virginia",-77.3960968823839,-77.3960968823839
"1568","37","Lincoln","North Carolina",-81.217798918752,-81.217798918752
"1569","51","Martinsville","Virginia",-79.8635277130115,-79.8635277130115
"1570","19","Jones","Iowa",-91.1313964070426,-91.1313964070426
"1571","38","Bowman","North Dakota",-103.520334330472,-103.520334330472
"1572","37","Hyde","North Carolina",-76.1516517845318,-76.1516517845318
"1573","48","Comanche","Texas",-98.5587644063757,-98.5587644063757
"1574","20","Coffey","Kansas",-95.7337951536101,-95.7337951536101
"1575","20","Elk","Kansas",-96.2436966726303,-96.2436966726303
"1576","17","Douglas","Illinois",-88.2185419460033,-88.2185419460033
"1577","20","Marion","Kansas",-97.0985250976193,-97.0985250976193
"1578","21","Magoffin","Kentucky",-83.0657714036787,-83.0657714036787
"1579","37","Harnett","North Carolina",-78.8688021216826,-78.8688021216826
"1580","18","Tippecanoe","Indiana",-86.8941395882097,-86.8941395882097
"1581","36","Bronx","New York",-73.8628300792855,-73.8628300792855
"1582","34","Hunterdon","New Jersey",-74.9128427536126,-74.9128427536126
"1583","30","Granite","Montana",-113.441418636102,-113.441418636102
"1584","42","Potter","Pennsylvania",-77.8955986435767,-77.8955986435767
"1585","48","Fannin","Texas",-96.1075108269019,-96.1075108269019
"1586","42","Snyder","Pennsylvania",-77.0684159562421,-77.0684159562421
"1587","37","Cabarrus","North Carolina",-80.5526861426784,-80.5526861426784
"1588","35","Lincoln","New Mexico",-105.459293789784,-105.459293789784
"1589","31","Dodge","Nebraska",-96.6559817868437,-96.6559817868437
"1590","45","McCormick","South Carolina",-82.3079433764507,-82.3079433764507
"1591","51","King George","Virginia",-77.1585247533125,-77.1585247533125
"1592","30","Wheatland","Montana",-109.846463558994,-109.846463558994
"1593","29","Miller","Missouri",-92.426108983907,-92.426108983907
"1594","39","Carroll","Ohio",-81.0918216216493,-81.0918216216493
"1595","31","Morrill","Nebraska",-103.006140508248,-103.006140508248
"1596","26","Isabella","Michigan",-84.8466492342513,-84.8466492342513
"1597","23","Androscoggin","Maine",-70.2037976176357,-70.2037976176357
"1598","40","McClain","Oklahoma",-97.4457230193898,-97.4457230193898
"1599","47","Lauderdale","Tennessee",-89.6307121719304,-89.6307121719304
"1600","47","Pickett","Tennessee",-85.0776330006243,-85.0776330006243
"1601","18","Howard","Indiana",-86.1135189235336,-86.1135189235336
"1602","13","Effingham","Georgia",-81.3427963094094,-81.3427963094094
"1603","33","Rockingham","New Hampshire",-71.1288558212453,-71.1288558212453
"1604","47","Dyer","Tennessee",-89.4173221725679,-89.4173221725679
"1605","21","Powell","Kentucky",-83.823612915336,-83.823612915336
"1606","22","Morehouse","Louisiana",-91.8042161368308,-91.8042161368308
"1607","19","Emmet","Iowa",-94.6785894341917,-94.6785894341917
"1608","26","Leelanau","Michigan",-85.8012085634367,-85.8012085634367
"1609","01","Calhoun","Alabama",-85.8244274268888,-85.8244274268888
"1610","13","Gilmer","Georgia",-84.4580249773143,-84.4580249773143
"1611","20","Barton","Kansas",-98.7563864600579,-98.7563864600579
"1612","29","Warren","Missouri",-91.1612466203083,-91.1612466203083
"1613","48","Wilson","Texas",-98.0869308238126,-98.0869308238126
"1614","47","Chester","Tennessee",-88.6095758448108,-88.6095758448108
"1615","20","Hodgeman","Kansas",-99.8982988085245,-99.8982988085245
"1616","06","Amador","California",-120.65695998774,-120.65695998774
"1617","21","Boyd","Kentucky",-82.6865218722715,-82.6865218722715
"1618","41","Klamath","Oregon",-121.649646096679,-121.649646096679
"1619","20","Edwards","Kansas",-99.3126330882694,-99.3126330882694
"1620","18","Noble","Indiana",-85.4196499688094,-85.4196499688094
"1621","37","Wayne","North Carolina",-78.0003390770075,-78.0003390770075
"1622","01","Bullock","Alabama",-85.7126553470351,-85.7126553470351
"1623","17","Mason","Illinois",-89.9182445208599,-89.9182445208599
"1624","19","Marion","Iowa",-93.0993478323924,-93.0993478323924
"1625","19","Poweshiek","Iowa",-92.5315573070236,-92.5315573070236
"1626","39","Crawford","Ohio",-82.9198932505381,-82.9198932505381
"1627","13","Pike","Georgia",-84.3883334727987,-84.3883334727987
"1628","27","Meeker","Minnesota",-94.5283923343719,-94.5283923343719
"1629","13","Chattahoochee","Georgia",-84.7880923939228,-84.7880923939228
"1630","19","Pottawattamie","Iowa",-95.5390777646295,-95.5390777646295
"1631","48","Hemphill","Texas",-100.270357671314,-100.270357671314
"1632","39","Allen","Ohio",-84.1080234301228,-84.1080234301228
"1633","16","Canyon","Idaho",-116.70954988237,-116.70954988237
"1634","13","Walton","Georgia",-83.7355216249828,-83.7355216249828
"1635","02","Aleutians West","Alaska",-110.408053414675,-110.408053414675
"1636","39","Lorain","Ohio",-82.1508353675367,-82.1508353675367
"1637","46","Sully","South Dakota",-100.127809155433,-100.127809155433
"1638","26","Gratiot","Michigan",-84.6050539571465,-84.6050539571465
"1639","55","Pierce","Wisconsin",-92.4224416048807,-92.4224416048807
"1640","48","Harrison","Texas",-94.3693407109123,-94.3693407109123
"1641","42","Adams","Pennsylvania",-77.2161034699249,-77.2161034699249
"1642","23","Knox","Maine",-69.105291687741,-69.105291687741
"1643","37","Beaufort","North Carolina",-76.843258043397,-76.843258043397
"1644","51","Nottoway","Virginia",-78.050642459561,-78.050642459561
"1645","39","Tuscarawas","Ohio",-81.4722626209633,-81.4722626209633
"1646","26","Charlevoix","Michigan",-85.196132738621,-85.196132738621
"1647","38","Golden Valley","North Dakota",-103.846542120681,-103.846542120681
"1648","21","Boyle","Kentucky",-84.8633029814014,-84.8633029814014
"1649","47","Madison","Tennessee",-88.840760358267,-88.840760358267
"1650","24","Washington","Maryland",-77.8200229542042,-77.8200229542042
"1651","21","Knox","Kentucky",-83.8540595658884,-83.8540595658884
"1652","20","Sedgwick","Kansas",-97.4608198020321,-97.4608198020321
"1653","17","Mercer","Illinois",-90.7429005242518,-90.7429005242518
"1654","13","Wheeler","Georgia",-82.7236642979769,-82.7236642979769
"1655","55","Oneida","Wisconsin",-89.5194410460997,-89.5194410460997
"1656","29","Grundy","Missouri",-93.565092764528,-93.565092764528
"1657","01","Etowah","Alabama",-86.0401883284954,-86.0401883284954
"1658","21","Marion","Kentucky",-85.2689430385509,-85.2689430385509
"1659","22","Rapides","Louisiana",-92.5305528022393,-92.5305528022393
"1660","37","Bertie","North Carolina",-76.9654594252631,-76.9654594252631
"1661","48","Willacy","Texas",-97.6153584787407,-97.6153584787407
"1662","72","Lajas","Puerto Rico",-67.0412890164136,-67.0412890164136
"1663","05","Hempstead","Arkansas",-93.6697298457942,-93.6697298457942
"1664","16","Ada","Idaho",-116.241550354696,-116.241550354696
"1665","18","Delaware","Indiana",-85.3973277159463,-85.3973277159463
"1666","20","Scott","Kansas",-100.90665385571,-100.90665385571
"1667","26","Saginaw","Michigan",-84.0513120958184,-84.0513120958184
"1668","13","Dodge","Georgia",-83.1729727944572,-83.1729727944572
"1669","17","Logan","Illinois",-89.3663878390736,-89.3663878390736
"1670","46","Beadle","South Dakota",-98.2785846949386,-98.2785846949386
"1671","47","Bledsoe","Tennessee",-85.2061196682796,-85.2061196682796
"1672","17","Wabash","Illinois",-87.8492206517027,-87.8492206517027
"1673","05","Lee","Arkansas",-90.7837958013596,-90.7837958013596
"1674","31","Loup","Nebraska",-99.4544041549247,-99.4544041549247
"1675","12","Calhoun","Florida",-85.193941525256,-85.193941525256
"1676","13","Dawson","Georgia",-84.1696407142055,-84.1696407142055
"1677","26","Newaygo","Michigan",-85.8007015394184,-85.8007015394184
"1678","31","York","Nebraska",-97.5971018614915,-97.5971018614915
"1679","36","Genesee","New York",-78.1913519315293,-78.1913519315293
"1680","47","Maury","Tennessee",-87.0742860245887,-87.0742860245887
"1681","54","Summers","West Virginia",-80.8600867137959,-80.8600867137959
"1682","51","Charlotte","Virginia",-78.6620366427983,-78.6620366427983
"1683","24","St. Mary's","Maryland",-76.6062927976118,-76.6062927976118
"1684","21","Bullitt","Kentucky",-85.6895536034732,-85.6895536034732
"1685","29","Monroe","Missouri",-92.0004397837628,-92.0004397837628
"1686","17","Macon","Illinois",-88.9634250525905,-88.9634250525905
"1687","39","Seneca","Ohio",-83.1278242471024,-83.1278242471024
"1688","40","Tulsa","Oklahoma",-95.9401389159832,-95.9401389159832
"1689","48","Bastrop","Texas",-97.312063537652,-97.312063537652
"1690","54","Fayette","West Virginia",-81.0835419912328,-81.0835419912328
"1691","55","Waushara","Wisconsin",-89.2431710711217,-89.2431710711217
"1692","51","Wise","Virginia",-82.6249825529172,-82.6249825529172
"1693","08","Arapahoe","Colorado",-104.33538588047,-104.33538588047
"1694","22","Richland","Louisiana",-91.7701956636399,-91.7701956636399
"1695","05","Craighead","Arkansas",-90.6323572897457,-90.6323572897457
"1696","01","DeKalb","Alabama",-85.8051262259808,-85.8051262259808
"1697","09","Tolland","Connecticut",-72.3345436666973,-72.3345436666973
"1698","26","Houghton","Michigan",-88.6849510209721,-88.6849510209721
"1699","26","Gladwin","Michigan",-84.3877481650478,-84.3877481650478
"1700","18","White","Indiana",-86.8649201496294,-86.8649201496294
"1701","13","Appling","Georgia",-82.2890794065282,-82.2890794065282
"1702","09","Middlesex","Connecticut",-72.5371603402504,-72.5371603402504
"1703","19","Story","Iowa",-93.4649900475321,-93.4649900475321
"1704","17","Marshall","Illinois",-89.3445934430485,-89.3445934430485
"1705","54","Preston","West Virginia",-79.6671280338232,-79.6671280338232
"1706","17","St. Clair","Illinois",-89.9306342734873,-89.9306342734873
"1707","31","Wheeler","Nebraska",-98.5279894131642,-98.5279894131642
"1708","48","Lavaca","Texas",-96.9318669221014,-96.9318669221014
"1709","21","Trigg","Kentucky",-87.8733365607597,-87.8733365607597
"1710","48","Duval","Texas",-98.5091760250096,-98.5091760250096
"1711","21","Breathitt","Kentucky",-83.3195564047411,-83.3195564047411
"1712","48","Fayette","Texas",-96.9207502333377,-96.9207502333377
"1713","45","Aiken","South Carolina",-81.636617994293,-81.636617994293
"1714","46","Sanborn","South Dakota",-98.0909830186063,-98.0909830186063
"1715","48","Atascosa","Texas",-98.5273048491406,-98.5273048491406
"1716","47","Greene","Tennessee",-82.8469094497082,-82.8469094497082
"1717","46","Hand","South Dakota",-99.0038645921766,-99.0038645921766
"1718","48","Palo Pinto","Texas",-98.3131900074857,-98.3131900074857
"1719","17","Stark","Illinois",-89.7974586644925,-89.7974586644925
"1720","27","Todd","Minnesota",-94.8978529644588,-94.8978529644588
"1721","27","Renville","Minnesota",-94.9455373438611,-94.9455373438611
"1722","37","Nash","North Carolina",-77.9828459176051,-77.9828459176051
"1723","48","Bandera","Texas",-99.2459814743201,-99.2459814743201
"1724","72","Naranjito","Puerto Rico",-66.2501695441182,-66.2501695441182
"1725","72","Canóvanas","Puerto Rico",-65.8855429668932,-65.8855429668932
"1726","28","Lowndes","Mississippi",-88.4419162128772,-88.4419162128772
"1727","21","Owen","Kentucky",-84.8240461875549,-84.8240461875549
"1728","30","Sweet Grass","Montana",-109.941316559583,-109.941316559583
"1729","27","Pipestone","Minnesota",-96.2584114180321,-96.2584114180321
"1730","30","Madison","Montana",-111.917301694754,-111.917301694754
"1731","27","Rock","Minnesota",-96.2529683241544,-96.2529683241544
"1732","53","Skamania","Washington",-121.916413628724,-121.916413628724
"1733","06","Madera","California",-119.766559211163,-119.766559211163
"1734","45","Berkeley","South Carolina",-79.9465416118776,-79.9465416118776
"1735","72","Jayuya","Puerto Rico",-66.5837499574431,-66.5837499574431
"1736","30","Carbon","Montana",-109.026644383632,-109.026644383632
"1737","21","Rockcastle","Kentucky",-84.3117851523475,-84.3117851523475
"1738","12","Duval","Florida",-81.6695645309631,-81.6695645309631
"1739","05","Jackson","Arkansas",-91.2138401570277,-91.2138401570277
"1740","21","Anderson","Kentucky",-84.991574899004,-84.991574899004
"1741","17","Massac","Illinois",-88.7103661450022,-88.7103661450022
"1742","40","Washington","Oklahoma",-95.9051410399964,-95.9051410399964
"1743","36","Steuben","New York",-77.3821091771336,-77.3821091771336
"1744","49","Cache","Utah",-111.744366652005,-111.744366652005
"1745","21","Spencer","Kentucky",-85.3274933465516,-85.3274933465516
"1746","29","Cole","Missouri",-92.2786024417493,-92.2786024417493
"1747","42","Blair","Pennsylvania",-78.3491741180586,-78.3491741180586
"1748","72","Caguas","Puerto Rico",-66.0515202660196,-66.0515202660196
"1749","48","San Augustine","Texas",-94.1700039922997,-94.1700039922997
"1750","12","Pinellas","Florida",-82.7223966552471,-82.7223966552471
"1751","48","Jasper","Texas",-94.0257239363911,-94.0257239363911
"1752","41","Clatsop","Oregon",-123.660710974091,-123.660710974091
"1753","13","Brooks","Georgia",-83.5830342296208,-83.5830342296208
"1754","17","Schuyler","Illinois",-90.6111416316925,-90.6111416316925
"1755","08","Kiowa","Colorado",-102.739157162344,-102.739157162344
"1756","10","Sussex","Delaware",-75.3903129443015,-75.3903129443015
"1757","45","Abbeville","South Carolina",-82.4617065771447,-82.4617065771447
"1758","50","Franklin","Vermont",-72.9124956319668,-72.9124956319668
"1759","01","Wilcox","Alabama",-87.3089169883533,-87.3089169883533
"1760","13","Montgomery","Georgia",-82.5352747592594,-82.5352747592594
"1761","18","Jay","Indiana",-85.00576228826,-85.00576228826
"1762","42","Lancaster","Pennsylvania",-76.2476905396447,-76.2476905396447
"1763","28","Perry","Mississippi",-88.9928183475152,-88.9928183475152
"1764","29","Daviess","Missouri",-93.9851967753489,-93.9851967753489
"1765","31","Chase","Nebraska",-101.697802553328,-101.697802553328
"1766","26","Wayne","Michigan",-83.2809003547994,-83.2809003547994
"1767","72","Añasco","Puerto Rico",-67.1262466414612,-67.1262466414612
"1768","72","Aibonito","Puerto Rico",-66.2633255809557,-66.2633255809557
"1769","19","Page","Iowa",-95.1497812959978,-95.1497812959978
"1770","20","Riley","Kansas",-96.7337586145018,-96.7337586145018
"1771","22","Claiborne","Louisiana",-92.9975132880343,-92.9975132880343
"1772","36","Dutchess","New York",-73.7435644574796,-73.7435644574796
"1773","36","Rockland","New York",-74.0256049766172,-74.0256049766172
"1774","08","Jefferson","Colorado",-105.251495015125,-105.251495015125
"1775","48","Brewster","Texas",-103.252012050731,-103.252012050731
"1776","16","Latah","Idaho",-116.711320615181,-116.711320615181
"1777","08","Teller","Colorado",-105.161489276515,-105.161489276515
"1778","28","Copiah","Mississippi",-90.4456511807111,-90.4456511807111
"1779","28","Benton","Mississippi",-89.18945516158,-89.18945516158
"1780","13","Haralson","Georgia",-85.2100566661803,-85.2100566661803
"1781","26","Berrien","Michigan",-86.4131308041698,-86.4131308041698
"1782","16","Clearwater","Idaho",-115.653133816496,-115.653133816496
"1783","04","Maricopa","Arizona",-112.491815428859,-112.491815428859
"1784","48","Cherokee","Texas",-95.1655989749066,-95.1655989749066
"1785","35","McKinley","New Mexico",-108.262305463985,-108.262305463985
"1786","48","Crosby","Texas",-101.300036389716,-101.300036389716
"1787","21","Jackson","Kentucky",-83.9982746116792,-83.9982746116792
"1788","27","Houston","Minnesota",-91.4914305723656,-91.4914305723656
"1789","40","Woodward","Oklahoma",-99.2628304478685,-99.2628304478685
"1790","56","Sweetwater","Wyoming",-108.8827881271,-108.8827881271
"1791","33","Sullivan","New Hampshire",-72.2192903863611,-72.2192903863611
"1792","04","Pinal","Arizona",-111.344936946377,-111.344936946377
"1793","06","Tuolumne","California",-119.95250926179,-119.95250926179
"1794","49","Summit","Utah",-110.953586993559,-110.953586993559
"1795","48","Smith","Texas",-95.2702166407242,-95.2702166407242
"1796","51","Franklin","Virginia",-79.8794812827742,-79.8794812827742
"1797","40","Ottawa","Oklahoma",-94.8101190908267,-94.8101190908267
"1798","28","Lee","Mississippi",-88.6814995375451,-88.6814995375451
"1799","38","Barnes","North Dakota",-98.0686293467039,-98.0686293467039
"1800","29","Barry","Missouri",-93.8291988784574,-93.8291988784574
"1801","26","Luce","Michigan",-85.544711259994,-85.544711259994
"1802","05","Sevier","Arkansas",-94.2424869019156,-94.2424869019156
"1803","26","Alger","Michigan",-86.6026334347769,-86.6026334347769
"1804","56","Teton","Wyoming",-110.589014698549,-110.589014698549
"1805","51","Lee","Virginia",-83.1258858565153,-83.1258858565153
"1806","20","Ford","Kansas",-99.8882529787,-99.8882529787
"1807","13","Ben Hill","Georgia",-83.2214535901063,-83.2214535901063
"1808","05","Logan","Arkansas",-93.7195101636548,-93.7195101636548
"1809","18","Vanderburgh","Indiana",-87.5874885982165,-87.5874885982165
"1810","26","Ottawa","Michigan",-85.9969106949682,-85.9969106949682
"1811","38","Dickey","North Dakota",-98.5049007966086,-98.5049007966086
"1812","21","Union","Kentucky",-87.9430000907602,-87.9430000907602
"1813","48","Donley","Texas",-100.814009320183,-100.814009320183
"1814","40","Canadian","Oklahoma",-97.9844177559321,-97.9844177559321
"1815","31","Pawnee","Nebraska",-96.2370543666252,-96.2370543666252
"1816","18","Fulton","Indiana",-86.2625274490736,-86.2625274490736
"1817","05","Randolph","Arkansas",-91.0245553142584,-91.0245553142584
"1818","21","Jefferson","Kentucky",-85.6593103086217,-85.6593103086217
"1819","30","Liberty","Montana",-111.024306973933,-111.024306973933
"1820","42","Fayette","Pennsylvania",-79.6435630974917,-79.6435630974917
"1821","48","Pecos","Texas",-102.724125663428,-102.724125663428
"1822","08","San Juan","Colorado",-107.676328854639,-107.676328854639
"1823","51","Hanover","Virginia",-77.4924510605033,-77.4924510605033
"1824","13","Crisp","Georgia",-83.767890311735,-83.767890311735
"1825","39","Ross","Ohio",-83.0600091362272,-83.0600091362272
"1826","17","Union","Illinois",-89.2554893766024,-89.2554893766024
"1827","19","Sioux","Iowa",-96.1767568044375,-96.1767568044375
"1828","20","Graham","Kansas",-99.883324927294,-99.883324927294
"1829","46","Codington","South Dakota",-97.1882767670103,-97.1882767670103
"1830","47","Overton","Tennessee",-85.2898953525194,-85.2898953525194
"1831","24","Worcester","Maryland",-75.3319001125537,-75.3319001125537
"1832","22","LaSalle","Louisiana",-92.1604220023731,-92.1604220023731
"1833","04","Yuma","Arizona",-113.906667431736,-113.906667431736
"1834","40","Wagoner","Oklahoma",-95.5191130794832,-95.5191130794832
"1835","21","Clay","Kentucky",-83.7125715334921,-83.7125715334921
"1836","21","Rowan","Kentucky",-83.4201031630036,-83.4201031630036
"1837","19","Ringgold","Iowa",-94.2436853471609,-94.2436853471609
"1838","48","Oldham","Texas",-102.602760629774,-102.602760629774
"1839","37","Ashe","North Carolina",-81.498627290993,-81.498627290993
"1840","46","Lawrence","South Dakota",-103.792942768453,-103.792942768453
"1841","27","Kittson","Minnesota",-96.7831718392888,-96.7831718392888
"1842","27","Lac qui Parle","Minnesota",-96.1748821893889,-96.1748821893889
"1843","51","Henrico","Virginia",-77.3968271459314,-77.3968271459314
"1844","48","Karnes","Texas",-97.8596014887118,-97.8596014887118
"1845","31","Antelope","Nebraska",-98.0666282981731,-98.0666282981731
"1846","56","Campbell","Wyoming",-105.54744041374,-105.54744041374
"1847","55","Price","Wisconsin",-90.3609887988314,-90.3609887988314
"1848","38","Sheridan","North Dakota",-100.34264213551,-100.34264213551
"1849","13","Colquitt","Georgia",-83.7677945990104,-83.7677945990104
"1850","31","Richardson","Nebraska",-95.7175503620122,-95.7175503620122
"1851","45","Greenville","South Carolina",-82.3729501243316,-82.3729501243316
"1852","38","Grand Forks","North Dakota",-97.4545044660599,-97.4545044660599
"1853","05","Lonoke","Arkansas",-91.8874090507901,-91.8874090507901
"1854","21","Metcalfe","Kentucky",-85.6312369914302,-85.6312369914302
"1855","27","Dodge","Minnesota",-92.8624432389467,-92.8624432389467
"1856","29","Howard","Missouri",-92.697484966132,-92.697484966132
"1857","48","Loving","Texas",-103.581074258688,-103.581074258688
"1858","51","Bland","Virginia",-81.1272568996801,-81.1272568996801
"1859","19","Howard","Iowa",-92.317027142017,-92.317027142017
"1860","38","Steele","North Dakota",-97.7272874721637,-97.7272874721637
"1861","39","Stark","Ohio",-81.3643730496674,-81.3643730496674
"1862","41","Jefferson","Oregon",-121.178320037089,-121.178320037089
"1863","47","Fentress","Tennessee",-84.9287001166672,-84.9287001166672
"1864","47","Cheatham","Tennessee",-87.0890358112017,-87.0890358112017
"1865","55","Juneau","Wisconsin",-90.1140003963135,-90.1140003963135
"1866","72","Humacao","Puerto Rico",-65.8109070964511,-65.8109070964511
"1867","22","Tensas","Louisiana",-91.3291523366118,-91.3291523366118
"1868","17","Iroquois","Illinois",-87.8246678421758,-87.8246678421758
"1869","18","Knox","Indiana",-87.4194665024078,-87.4194665024078
"1870","35","Luna","New Mexico",-107.748141330082,-107.748141330082
"1871","21","Clark","Kentucky",-84.1503732853266,-84.1503732853266
"1872","26","Montcalm","Michigan",-85.1525696305097,-85.1525696305097
"1873","56","Natrona","Wyoming",-106.797820259962,-106.797820259962
"1874","48","Brooks","Texas",-98.2180840215721,-98.2180840215721
"1875","27","Waseca","Minnesota",-93.5872050546923,-93.5872050546923
"1876","12","Baker","Florida",-82.2846747554948,-82.2846747554948
"1877","20","Doniphan","Kansas",-95.1405686636046,-95.1405686636046
"1878","32","Lincoln","Nevada",-114.879038818908,-114.879038818908
"1879","06","Shasta","California",-122.039598611159,-122.039598611159
"1880","29","Hickory","Missouri",-93.320303704417,-93.320303704417
"1881","48","Crane","Texas",-102.514331374795,-102.514331374795
"1882","72","Yabucoa","Puerto Rico",-65.8893947157972,-65.8893947157972
"1883","46","Jackson","South Dakota",-101.625497908894,-101.625497908894
"1884","37","Vance","North Carolina",-78.4067084539437,-78.4067084539437
"1885","46","Harding","South Dakota",-103.49586285045,-103.49586285045
"1886","37","Anson","North Carolina",-80.0995327908597,-80.0995327908597
"1887","53","Pacific","Washington",-123.728571558332,-123.728571558332
"1888","51","Northumberland","Virginia",-76.419509170405,-76.419509170405
"1889","31","Cherry","Nebraska",-101.113132940717,-101.113132940717
"1890","19","Louisa","Iowa",-91.2610261055006,-91.2610261055006
"1891","37","Polk","North Carolina",-82.1680516849429,-82.1680516849429
"1892","20","Clay","Kansas",-97.1651363522419,-97.1651363522419
"1893","48","Shelby","Texas",-94.1455641588512,-94.1455641588512
"1894","37","Tyrrell","North Carolina",-76.1707342605528,-76.1707342605528
"1895","06","Plumas","California",-120.839265234165,-120.839265234165
"1896","17","Kankakee","Illinois",-87.8620533380866,-87.8620533380866
"1897","42","Venango","Pennsylvania",-79.7584544873183,-79.7584544873183
"1898","48","San Saba","Texas",-98.8175445396983,-98.8175445396983
"1899","13","Rabun","Georgia",-83.4031124495639,-83.4031124495639
"1900","05","Madison","Arkansas",-93.7252494282311,-93.7252494282311
"1901","48","Henderson","Texas",-95.8584658677724,-95.8584658677724
"1902","40","Johnston","Oklahoma",-96.660115372761,-96.660115372761
"1903","51","Buchanan","Virginia",-82.0420086430184,-82.0420086430184
"1904","36","Monroe","New York",-77.6932294208296,-77.6932294208296
"1905","47","Cannon","Tennessee",-86.0573898325211,-86.0573898325211
"1906","28","Union","Mississippi",-89.0077600634841,-89.0077600634841
"1907","48","Victoria","Texas",-96.9679239042877,-96.9679239042877
"1908","55","La Crosse","Wisconsin",-91.1145113283101,-91.1145113283101
"1909","19","Taylor","Iowa",-94.6977856296091,-94.6977856296091
"1910","31","Lincoln","Nebraska",-100.747537412639,-100.747537412639
"1911","29","Atchison","Missouri",-95.4297063910163,-95.4297063910163
"1912","05","White","Arkansas",-91.749094873728,-91.749094873728
"1913","42","Luzerne","Pennsylvania",-75.9844757909831,-75.9844757909831
"1914","21","Johnson","Kentucky",-82.8264364437469,-82.8264364437469
"1915","42","Cameron","Pennsylvania",-78.2037684549794,-78.2037684549794
"1916","47","Hardin","Tennessee",-88.1859404001958,-88.1859404001958
"1917","29","Callaway","Missouri",-91.9218650458198,-91.9218650458198
"1918","56","Crook","Wyoming",-104.569873679776,-104.569873679776
"1919","55","Polk","Wisconsin",-92.4418287457865,-92.4418287457865
"1920","51","King and Queen","Virginia",-76.8869733646649,-76.8869733646649
"1921","05","Bradley","Arkansas",-92.1608452841427,-92.1608452841427
"1922","27","Mahnomen","Minnesota",-95.809214848079,-95.809214848079
"1923","30","Carter","Montana",-104.539553563442,-104.539553563442
"1924","20","Norton","Kansas",-99.9028663898684,-99.9028663898684
"1925","30","Treasure","Montana",-107.266651576444,-107.266651576444
"1926","20","Republic","Kansas",-97.6503670909463,-97.6503670909463
"1927","27","Polk","Minnesota",-96.4013464710879,-96.4013464710879
"1928","20","Washington","Kansas",-97.0875322555225,-97.0875322555225
"1929","48","Rains","Texas",-95.7923681900951,-95.7923681900951
"1930","48","Hunt","Texas",-96.0855103178095,-96.0855103178095
"1931","30","Valley","Montana",-106.66697303674,-106.66697303674
"1932","72","Comerío","Puerto Rico",-66.2211520171098,-66.2211520171098
"1933","34","Union","New Jersey",-74.3067622076426,-74.3067622076426
"1934","01","Talladega","Alabama",-86.168856368545,-86.168856368545
"1935","19","Dallas","Iowa",-94.0436518497734,-94.0436518497734
"1936","21","Wolfe","Kentucky",-83.4930361219228,-83.4930361219228
"1937","27","Chippewa","Minnesota",-95.5640369333081,-95.5640369333081
"1938","20","Morris","Kansas",-96.6512843708099,-96.6512843708099
"1939","39","Hocking","Ohio",-82.4772867713152,-82.4772867713152
"1940","55","Waupaca","Wisconsin",-88.9653450081783,-88.9653450081783
"1941","05","Monroe","Arkansas",-91.2052312578532,-91.2052312578532
"1942","13","Gordon","Georgia",-84.8729004113279,-84.8729004113279
"1943","19","Pocahontas","Iowa",-94.6786256443639,-94.6786256443639
